member_number_members_sa,id_membership_periods_sa,purchased_on_adjusted_mp,real_membership_types_sa,new_member_category_6_sa,membership_type_id_mp,starts_mp,ends_mp
127234851,4544763,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
127357565,4539197,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
127357565,4542219,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
127361049,3956135,"2022-07-16 00:00:00",one_day,"One Day - $15",47,2022-07-16,2022-07-17
127361049,3967325,"2022-07-16 00:00:00",one_day,"One Day - $15",47,2022-07-16,2022-07-17
127392981,2511794,"2017-06-17 00:00:00",one_day,"One Day - $15",47,2017-06-17,2017-06-17
127392981,3571210,"2017-06-17 00:00:00",one_day,"One Day - $15",47,2017-06-17,2017-06-17
128163033,3957417,"2022-04-03 00:00:00",one_day,"One Day - $15",47,2022-04-03,2022-04-03
128163033,3981971,"2022-04-03 00:00:00",one_day,"One Day - $15",47,2022-04-03,2022-04-03
128365,4538669,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
128365,4544160,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
128662489,3508476,"2019-08-24 00:00:00",one_day,"One Day - $15",47,2019-08-24,2019-08-24
128662489,3508497,"2019-08-24 00:00:00",one_day,"One Day - $15",47,2019-08-24,2019-08-24
128901371,4551422,"2023-10-01 00:00:00",one_day,"One Day - $15",47,2023-10-01,2023-10-01
128901371,4551630,"2023-10-01 00:00:00",one_day,"One Day - $15",47,2023-10-01,2023-10-01
129399909,4539169,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
129399909,4544432,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
129485223,4539346,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
129485223,4542238,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
130596585,4538986,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
130596585,4542227,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
131022832,3956413,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
131022832,3967457,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
131126923,4695014,"2024-05-19 00:00:00",one_day,"Bronze - $0",115,2024-05-19,2024-05-19
131126923,4697544,"2024-05-19 00:00:00",one_day,"Bronze - $0",115,2024-05-19,2024-05-19
131485262,3957977,"2022-05-14 00:00:00",one_day,"One Day - $15",47,2022-05-14,2022-05-15
131485262,3982387,"2022-05-14 00:00:00",one_day,"One Day - $15",47,2022-05-14,2022-05-15
131596708,4694831,"2024-05-19 00:00:00",one_day,"Bronze - $0",115,2024-05-19,2024-05-19
131596708,4697360,"2024-05-19 00:00:00",one_day,"Bronze - $0",115,2024-05-19,2024-05-19
131617,4539267,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
131617,4548614,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
131651,4539015,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
131651,4544000,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
131661584,4538760,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
131661584,4544210,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
131692488,3957515,"2022-05-14 00:00:00",one_day,"One Day - $15",47,2022-05-14,2022-05-15
131692488,3982042,"2022-05-14 00:00:00",one_day,"One Day - $15",47,2022-05-14,2022-05-15
131970658,3958447,"2022-04-03 00:00:00",one_day,"One Day - $15",47,2022-04-03,2022-04-03
131970658,3982748,"2022-04-03 00:00:00",one_day,"One Day - $15",47,2022-04-03,2022-04-03
132071393,4694706,"2024-05-19 00:00:00",one_day,"Bronze - $0",115,2024-05-19,2024-05-19
132071393,4697235,"2024-05-19 00:00:00",one_day,"Bronze - $0",115,2024-05-19,2024-05-19
132160107,3958479,"2021-12-04 00:00:00",one_day,"One Day - $15",47,2021-12-04,2021-12-04
132160107,3982779,"2021-12-04 00:00:00",one_day,"One Day - $15",47,2021-12-04,2021-12-04
132597052,4551456,"2023-10-01 00:00:00",one_day,"One Day - $15",47,2023-10-01,2023-10-01
132597052,4551663,"2023-10-01 00:00:00",one_day,"One Day - $15",47,2023-10-01,2023-10-01
132822314,3957469,"2022-04-03 00:00:00",one_day,"One Day - $15",47,2022-04-03,2022-04-03
132822314,3982011,"2022-04-03 00:00:00",one_day,"One Day - $15",47,2022-04-03,2022-04-03
132891771,3958495,"2021-09-04 00:00:00",one_day,"One Day - $15",47,2021-09-04,2021-09-04
132891771,3982795,"2021-09-04 00:00:00",one_day,"One Day - $15",47,2021-09-04,2021-09-04
133163403,3958949,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-21
133163403,3983254,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-21
133367027,4695041,"2024-05-19 00:00:00",one_day,"Bronze - $0",115,2024-05-19,2024-05-19
133367027,4697571,"2024-05-19 00:00:00",one_day,"Bronze - $0",115,2024-05-19,2024-05-19
133649555,3957955,"2022-03-06 00:00:00",one_day,"One Day - $15",47,2022-03-06,2022-03-06
133649555,3982371,"2022-03-06 00:00:00",one_day,"One Day - $15",47,2022-03-06,2022-03-06
133716571,4343385,"2023-03-30 20:19:06",one_day,"One Day - $15",47,2023-08-26,2023-08-26
133716571,4343386,"2023-03-30 20:19:06",one_day,"One Day - $15",47,2023-08-26,2023-08-26
133877245,3956133,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
133877245,3967324,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
134208191,3957672,"2022-03-06 00:00:00",one_day,"One Day - $15",47,2022-03-06,2022-03-06
134208191,3982156,"2022-03-06 00:00:00",one_day,"One Day - $15",47,2022-03-06,2022-03-06
134363473,3958068,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-21
134363473,3982458,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-21
134425637,4539293,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
134425637,4544002,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
134513923,3958025,"2021-09-19 00:00:00",one_day,"One Day - $15",47,2021-09-19,2021-09-19
134513923,3982424,"2021-09-19 00:00:00",one_day,"One Day - $15",47,2021-09-19,2021-09-19
134853819,4539748,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
134853819,4544793,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
135507121,3956980,"2021-12-04 00:00:00",one_day,"One Day - $15",47,2021-12-04,2021-12-04
135507121,3981650,"2021-12-04 00:00:00",one_day,"One Day - $15",47,2021-12-04,2021-12-04
135599,4538878,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
135599,4544268,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
136070599,4539778,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
136070599,4544816,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
136252,4539340,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
136252,4544530,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
136342210,4539264,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
136342210,4544487,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
136356359,3958157,"2022-06-18 00:00:00",one_day,"One Day - $15",47,2022-06-18,2022-06-19
136356359,3982527,"2022-06-18 00:00:00",one_day,"One Day - $15",47,2022-06-18,2022-06-19
136461604,3956326,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
136461604,3967416,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
136743258,3641492,"2021-09-19 00:00:00",one_day,"One Day - $15",47,2021-09-19,2021-09-19
136743258,3958443,"2021-09-19 00:00:00",one_day,"One Day - $15",47,2021-09-19,2021-09-19
136743258,3982744,"2021-09-19 00:00:00",one_day,"One Day - $15",47,2021-09-19,2021-09-19
136768720,4539757,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
136768720,4544799,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
136788612,3957286,"2022-04-03 00:00:00",one_day,"One Day - $15",47,2022-04-03,2022-04-03
136788612,3981878,"2022-04-03 00:00:00",one_day,"One Day - $15",47,2022-04-03,2022-04-03
136983343,4539632,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
136983343,4544716,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
137101707,3958776,"2022-07-30 00:00:00",one_day,"One Day - $15",47,2022-07-30,2022-07-31
137101707,3983080,"2022-07-30 00:00:00",one_day,"One Day - $15",47,2022-07-30,2022-07-31
137471964,3956875,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
137471964,3967639,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
137597118,4538835,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
137597118,4544246,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
137650534,4539709,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
137650534,4544769,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
137695240,4539838,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
137695240,4544856,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
137890883,3958716,"2022-04-03 00:00:00",one_day,"One Day - $15",47,2022-04-03,2022-04-03
137890883,3983019,"2022-04-03 00:00:00",one_day,"One Day - $15",47,2022-04-03,2022-04-03
137893495,4539168,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
137893495,4544431,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
137946820,4694989,"2024-05-19 00:00:00",one_day,"Bronze - $0",115,2024-05-19,2024-05-19
137946820,4697519,"2024-05-19 00:00:00",one_day,"Bronze - $0",115,2024-05-19,2024-05-19
138119802,4539338,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
138119802,4541810,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
138208451,4539590,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
138208451,4548375,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
138285385,3958893,"2022-07-03 00:00:00",one_day,"One Day - $15",47,2022-07-03,2022-07-04
138285385,3983198,"2022-07-03 00:00:00",one_day,"One Day - $15",47,2022-07-03,2022-07-04
138287771,4539142,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
138287771,4541684,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
138464602,3955877,"2022-04-23 00:00:00",one_day,"One Day - $15",47,2022-04-23,2022-04-23
138464602,3967200,"2022-04-23 00:00:00",one_day,"One Day - $15",47,2022-04-23,2022-04-23
138655688,4551386,"2023-10-01 00:00:00",one_day,"One Day - $15",47,2023-10-01,2023-10-01
138655688,4551594,"2023-10-01 00:00:00",one_day,"One Day - $15",47,2023-10-01,2023-10-01
139180626,3958504,"2021-09-19 00:00:00",one_day,"One Day - $15",47,2021-09-19,2021-09-19
139180626,3982804,"2021-09-19 00:00:00",one_day,"One Day - $15",47,2021-09-19,2021-09-19
139407704,3958212,"2022-07-16 00:00:00",one_day,"One Day - $15",47,2022-07-16,2022-07-17
139407704,3982572,"2022-07-16 00:00:00",one_day,"One Day - $15",47,2022-07-16,2022-07-17
139639,4538895,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
139639,4541843,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
139871221,4539482,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
139871221,4544618,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
139927684,4694752,"2024-05-19 00:00:00",one_day,"Bronze - $0",115,2024-05-19,2024-05-19
139927684,4697281,"2024-05-19 00:00:00",one_day,"Bronze - $0",115,2024-05-19,2024-05-19
140161858,3957831,"2022-04-03 00:00:00",one_day,"One Day - $15",47,2022-04-03,2022-04-03
140161858,3982277,"2022-04-03 00:00:00",one_day,"One Day - $15",47,2022-04-03,2022-04-03
140285694,3957840,"2022-07-16 00:00:00",one_day,"One Day - $15",47,2022-07-16,2022-07-17
140285694,3982284,"2022-07-16 00:00:00",one_day,"One Day - $15",47,2022-07-16,2022-07-17
140380,4397762,"2023-06-10 12:03:42",adult_annual,"1-Year $50",1,2026-06-15,2027-06-14
140380,4397763,"2023-06-10 12:03:42",adult_annual,"1-Year $50",1,2026-06-15,2027-06-14
141156844,3956903,"2021-11-14 00:00:00",one_day,"One Day - $15",47,2021-11-14,2021-11-14
141156844,3981596,"2021-11-14 00:00:00",one_day,"One Day - $15",47,2021-11-14,2021-11-14
141298459,3956768,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
141298459,3967610,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
141316605,3957916,"2021-09-19 00:00:00",one_day,"One Day - $15",47,2021-09-19,2021-09-19
141316605,3982340,"2021-09-19 00:00:00",one_day,"One Day - $15",47,2021-09-19,2021-09-19
141316605,3957917,"2021-11-14 00:00:00",one_day,"One Day - $15",47,2021-11-14,2021-11-14
141316605,3982341,"2021-11-14 00:00:00",one_day,"One Day - $15",47,2021-11-14,2021-11-14
141562657,4539873,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
141562657,4544878,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
141626685,3957920,"2022-07-30 00:00:00",one_day,"One Day - $15",47,2022-07-30,2022-07-31
141626685,3982343,"2022-07-30 00:00:00",one_day,"One Day - $15",47,2022-07-30,2022-07-31
141696140,4694991,"2024-05-19 00:00:00",one_day,"Bronze - $0",115,2024-05-19,2024-05-19
141696140,4697521,"2024-05-19 00:00:00",one_day,"Bronze - $0",115,2024-05-19,2024-05-19
141755869,3958037,"2022-07-30 00:00:00",one_day,"One Day - $15",47,2022-07-30,2022-07-31
141755869,3982433,"2022-07-30 00:00:00",one_day,"One Day - $15",47,2022-07-30,2022-07-31
142103103,4539139,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
142103103,4541445,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
142253940,4539441,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
142253940,4544590,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
142375476,4539098,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
142375476,4544390,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
142396284,4538796,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
142396284,4544229,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
142624236,3957252,"2022-03-06 00:00:00",one_day,"One Day - $15",47,2022-03-06,2022-03-06
142624236,3981852,"2022-03-06 00:00:00",one_day,"One Day - $15",47,2022-03-06,2022-03-06
142952854,3522406,"2021-08-22 00:00:00",one_day,"One Day - $15",47,2021-08-22,2021-08-22
142952854,3957518,"2021-08-22 00:00:00",one_day,"One Day - $15",47,2021-08-22,2021-08-22
142952854,3982043,"2021-08-22 00:00:00",one_day,"One Day - $15",47,2021-08-22,2021-08-22
143192067,4539313,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
143192067,4544003,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
143419,3957749,"2022-07-30 00:00:00",one_day,"One Day - $15",47,2022-07-30,2022-07-31
143419,3982215,"2022-07-30 00:00:00",one_day,"One Day - $15",47,2022-07-30,2022-07-31
144057111,3958434,"2022-03-06 00:00:00",one_day,"One Day - $15",47,2022-03-06,2022-03-06
144057111,3982735,"2022-03-06 00:00:00",one_day,"One Day - $15",47,2022-03-06,2022-03-06
144146053,4551412,"2023-10-01 00:00:00",one_day,"One Day - $15",47,2023-10-01,2023-10-01
144146053,4551620,"2023-10-01 00:00:00",one_day,"One Day - $15",47,2023-10-01,2023-10-01
144166335,3958733,"2022-06-18 00:00:00",one_day,"One Day - $15",47,2022-06-18,2022-06-19
144166335,3983036,"2022-06-18 00:00:00",one_day,"One Day - $15",47,2022-06-18,2022-06-19
144430323,3958939,"2022-04-03 00:00:00",one_day,"One Day - $15",47,2022-04-03,2022-04-03
144430323,3983244,"2022-04-03 00:00:00",one_day,"One Day - $15",47,2022-04-03,2022-04-03
144652590,4539552,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
144652590,4544663,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
144807,4539040,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
144807,4541820,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
145023751,3958730,"2022-04-03 00:00:00",one_day,"One Day - $15",47,2022-04-03,2022-04-03
145023751,3983033,"2022-04-03 00:00:00",one_day,"One Day - $15",47,2022-04-03,2022-04-03
145056983,4694772,"2024-05-19 00:00:00",one_day,"Bronze - $0",115,2024-05-19,2024-05-19
145056983,4697301,"2024-05-19 00:00:00",one_day,"Bronze - $0",115,2024-05-19,2024-05-19
145224060,3957874,"2022-06-18 00:00:00",one_day,"One Day - $15",47,2022-06-18,2022-06-19
145224060,3982309,"2022-06-18 00:00:00",one_day,"One Day - $15",47,2022-06-18,2022-06-19
145640974,3958603,"2021-12-04 00:00:00",one_day,"One Day - $15",47,2021-12-04,2021-12-04
145640974,3982905,"2021-12-04 00:00:00",one_day,"One Day - $15",47,2021-12-04,2021-12-04
145723239,4539581,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
145723239,4541651,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
146103153,4539622,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
146103153,4544711,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
146216258,3957093,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
146216258,3967699,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
146420078,4694699,"2024-05-19 00:00:00",one_day,"Bronze - $0",115,2024-05-19,2024-05-19
146420078,4697228,"2024-05-19 00:00:00",one_day,"Bronze - $0",115,2024-05-19,2024-05-19
147128,3958978,"2022-07-16 00:00:00",one_day,"One Day - $15",47,2022-07-16,2022-07-17
147128,3983283,"2022-07-16 00:00:00",one_day,"One Day - $15",47,2022-07-16,2022-07-17
147128,3958979,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-21
147128,3983284,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-21
147270169,4539275,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
147270169,4541759,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
147874243,3955791,"2022-04-23 00:00:00",one_day,"One Day - $15",47,2022-04-23,2022-04-23
147874243,3967160,"2022-04-23 00:00:00",one_day,"One Day - $15",47,2022-04-23,2022-04-23
148063241,4459824,"2023-05-26 00:00:00",one_day,"One Day - $15",47,2023-05-26,2023-05-29
148063241,4460395,"2023-05-26 00:00:00",one_day,"One Day - $15",47,2023-05-26,2023-05-29
148146576,3958145,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-21
148146576,3982517,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-21
148534837,3957822,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-21
148534837,3982270,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-21
148574692,4551365,"2023-10-01 00:00:00",one_day,"One Day - $15",47,2023-10-01,2023-10-01
148574692,4551573,"2023-10-01 00:00:00",one_day,"One Day - $15",47,2023-10-01,2023-10-01
149087587,4695042,"2024-05-19 00:00:00",one_day,"Bronze - $0",115,2024-05-19,2024-05-19
149087587,4697572,"2024-05-19 00:00:00",one_day,"Bronze - $0",115,2024-05-19,2024-05-19
149281419,4694778,"2024-05-19 00:00:00",one_day,"Bronze - $0",115,2024-05-19,2024-05-19
149281419,4697307,"2024-05-19 00:00:00",one_day,"Bronze - $0",115,2024-05-19,2024-05-19
149329654,4539028,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
149329654,4544352,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
149344011,4538940,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
149344011,4544304,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
149345910,4539851,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
149345910,4544866,"2023-08-27 00:00:00",one_day,"One Day - $15",47,2023-08-27,2023-08-27
149435234,3956094,"2022-04-23 00:00:00",one_day,"One Day - $15",47,2022-04-23,2022-04-23
149435234,3967305,"2022-04-23 00:00:00",one_day,"One Day - $15",47,2022-04-23,2022-04-23
149452685,3956773,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
149452685,3967612,"2022-08-20 00:00:00",one_day,"One Day - $15",47,2022-08-20,2022-08-20
149748655,3958612,"2022-07-16 00:00:00",one_day,"One Day - $15",47,2022-07-16,2022-07-17
149748655,3982914,"2022-07-16 00:00:00",one_day,"One Day - $15",47,2022-07-16,2022-07-17
