purchased_on_mp,member_number_members_sa,id_membership_periods_sa,starts_mp,ends_mp
"2022-07-31 06:00:00",252280660,3957071,2022-07-30,2022-07-31
"2022-07-31 06:00:00",252280660,3981718,2022-07-30,2022-07-31
"2022-07-31 06:00:00",254187375,3956880,2022-07-30,2022-07-31
"2022-07-31 06:00:00",254187375,3981579,2022-07-30,2022-07-31
"2022-07-31 06:00:00",256572792,3957650,2022-07-30,2022-07-31
"2022-07-31 06:00:00",256572792,3982141,2022-07-30,2022-07-31
"2022-07-31 06:00:00",257942813,3958872,2022-07-30,2022-07-31
"2022-07-31 06:00:00",257942813,3983177,2022-07-30,2022-07-31
"2022-07-31 06:00:00",259512089,3956954,2022-07-30,2022-07-31
"2022-07-31 06:00:00",259512089,3981630,2022-07-30,2022-07-31
"2022-07-31 06:00:00",266223676,3957556,2022-07-30,2022-07-31
"2022-07-31 06:00:00",266223676,3982069,2022-07-30,2022-07-31
"2022-07-31 06:00:00",266713303,3958930,2022-07-30,2022-07-31
"2022-07-31 06:00:00",266713303,3983235,2022-07-30,2022-07-31
"2022-07-31 06:00:00",272753122,3958359,2022-07-30,2022-07-31
"2022-07-31 06:00:00",272753122,3982661,2022-07-30,2022-07-31
"2022-07-31 06:00:00",274571160,3958104,2022-07-30,2022-07-31
"2022-07-31 06:00:00",274571160,3982485,2022-07-30,2022-07-31
"2022-07-31 06:00:00",275284732,3958381,2022-07-30,2022-07-31
"2022-07-31 06:00:00",275284732,3982683,2022-07-30,2022-07-31
"2022-07-31 06:00:00",280003856,3958066,2022-07-30,2022-07-31
"2022-07-31 06:00:00",280003856,3982456,2022-07-30,2022-07-31
"2022-07-31 06:00:00",286613899,3957429,2022-07-30,2022-07-31
"2022-07-31 06:00:00",286613899,3981980,2022-07-30,2022-07-31
"2022-07-31 06:00:00",291047812,3956871,2022-07-30,2022-07-31
"2022-07-31 06:00:00",291047812,3981572,2022-07-30,2022-07-31
"2022-07-31 06:00:00",291672810,3958956,2022-07-30,2022-07-31
"2022-07-31 06:00:00",291672810,3983261,2022-07-30,2022-07-31
"2022-07-31 06:00:00",292232867,3957350,2022-07-30,2022-07-31
"2022-07-31 06:00:00",292232867,3981920,2022-07-30,2022-07-31
"2022-07-31 06:00:00",296399509,3958445,2022-07-30,2022-07-31
"2022-07-31 06:00:00",296399509,3982746,2022-07-30,2022-07-31
"2022-07-31 06:00:00",300726455,3958932,2022-07-30,2022-07-31
"2022-07-31 06:00:00",300726455,3983237,2022-07-30,2022-07-31
"2022-07-31 06:00:00",301904006,3958881,2022-07-30,2022-07-31
"2022-07-31 06:00:00",301904006,3983186,2022-07-30,2022-07-31
"2022-07-31 06:00:00",309627781,3957153,2022-07-30,2022-07-31
"2022-07-31 06:00:00",309627781,3981779,2022-07-30,2022-07-31
"2022-07-31 06:00:00",315252815,3957730,2022-07-30,2022-07-31
"2022-07-31 06:00:00",315252815,3982201,2022-07-30,2022-07-31
"2022-07-31 06:00:00",316431332,3958109,2022-07-30,2022-07-31
"2022-07-31 06:00:00",316431332,3982489,2022-07-30,2022-07-31
"2022-07-31 06:00:00",318646475,3958638,2022-07-30,2022-07-31
"2022-07-31 06:00:00",318646475,3982940,2022-07-30,2022-07-31
"2022-07-31 06:00:00",320411999,3957859,2022-07-30,2022-07-31
"2022-07-31 06:00:00",320411999,3982298,2022-07-30,2022-07-31
"2022-07-31 06:00:00",321520073,3958799,2022-07-30,2022-07-31
"2022-07-31 06:00:00",321520073,3983103,2022-07-30,2022-07-31
"2022-07-31 06:00:00",324220602,3958204,2022-07-30,2022-07-31
"2022-07-31 06:00:00",324220602,3982564,2022-07-30,2022-07-31
"2022-07-31 06:00:00",333028515,3957717,2022-07-30,2022-07-31
"2022-07-31 06:00:00",333028515,3982191,2022-07-30,2022-07-31
"2022-07-31 06:00:00",333376916,3957150,2022-07-30,2022-07-31
"2022-07-31 06:00:00",333376916,3981777,2022-07-30,2022-07-31
"2022-07-31 06:00:00",334507839,3958791,2022-07-30,2022-07-31
"2022-07-31 06:00:00",334507839,3983095,2022-07-30,2022-07-31
"2022-07-31 06:00:00",347280529,3957169,2022-07-30,2022-07-31
"2022-07-31 06:00:00",347280529,3981791,2022-07-30,2022-07-31
"2022-07-31 06:00:00",347579693,3957642,2022-07-30,2022-07-31
"2022-07-31 06:00:00",347579693,3982135,2022-07-30,2022-07-31
"2022-07-31 06:00:00",351035605,3958013,2022-07-30,2022-07-31
"2022-07-31 06:00:00",351035605,3982415,2022-07-30,2022-07-31
"2022-07-31 06:00:00",355393,3958258,2022-07-30,2022-07-31
"2022-07-31 06:00:00",355393,3982600,2022-07-30,2022-07-31
"2022-07-31 06:00:00",357581242,3956879,2022-07-30,2022-07-31
"2022-07-31 06:00:00",357581242,3981578,2022-07-30,2022-07-31
"2022-07-31 06:00:00",363639345,3957513,2022-07-30,2022-07-31
"2022-07-31 06:00:00",363639345,3982040,2022-07-30,2022-07-31
"2022-07-31 06:00:00",364475753,3956813,2022-07-30,2022-07-31
"2022-07-31 06:00:00",364475753,3981531,2022-07-30,2022-07-31
"2022-07-31 06:00:00",367782309,3957463,2022-07-30,2022-07-31
"2022-07-31 06:00:00",367782309,3982006,2022-07-30,2022-07-31
"2022-07-31 06:00:00",372033069,3956746,2022-07-30,2022-07-31
"2022-07-31 06:00:00",372033069,3981483,2022-07-30,2022-07-31
"2022-07-31 06:00:00",372145748,3958575,2022-07-30,2022-07-31
"2022-07-31 06:00:00",372145748,3982876,2022-07-30,2022-07-31
"2022-07-31 06:00:00",378127127,3958649,2022-07-30,2022-07-31
"2022-07-31 06:00:00",378127127,3982952,2022-07-30,2022-07-31
"2022-07-31 06:00:00",378255176,3957794,2022-07-30,2022-07-31
"2022-07-31 06:00:00",378255176,3982249,2022-07-30,2022-07-31
"2022-07-31 06:00:00",382260344,3957759,2022-07-30,2022-07-31
"2022-07-31 06:00:00",382260344,3982223,2022-07-30,2022-07-31
"2022-07-31 06:00:00",382735124,3956824,2022-07-30,2022-07-31
"2022-07-31 06:00:00",382735124,3981538,2022-07-30,2022-07-31
"2022-07-31 06:00:00",383438990,3958773,2022-07-30,2022-07-31
"2022-07-31 06:00:00",383438990,3983076,2022-07-30,2022-07-31
"2022-07-31 06:00:00",387691150,3957846,2022-07-30,2022-07-31
"2022-07-31 06:00:00",387691150,3982289,2022-07-30,2022-07-31
"2022-07-31 06:00:00",396885875,3957862,2022-07-30,2022-07-31
"2022-07-31 06:00:00",396885875,3982300,2022-07-30,2022-07-31
"2022-07-31 06:00:00",399994674,3957283,2022-07-30,2022-07-31
"2022-07-31 06:00:00",399994674,3981875,2022-07-30,2022-07-31
"2022-07-31 06:00:00",409560998,3957345,2022-07-30,2022-07-31
"2022-07-31 06:00:00",409560998,3981916,2022-07-30,2022-07-31
"2022-07-31 06:00:00",410191151,3957964,2022-07-30,2022-07-31
"2022-07-31 06:00:00",410191151,3982377,2022-07-30,2022-07-31
"2022-07-31 06:00:00",414320217,3957943,2022-07-30,2022-07-31
"2022-07-31 06:00:00",414320217,3982361,2022-07-30,2022-07-31
"2022-07-31 06:00:00",415703669,3957220,2022-07-30,2022-07-31
"2022-07-31 06:00:00",415703669,3981829,2022-07-30,2022-07-31
"2022-07-31 06:00:00",417134195,3958097,2022-07-30,2022-07-31
"2022-07-31 06:00:00",417134195,3982480,2022-07-30,2022-07-31
"2022-07-31 06:00:00",420339026,3956924,2022-07-30,2022-07-31
"2022-07-31 06:00:00",420339026,3981611,2022-07-30,2022-07-31
"2022-07-31 06:00:00",424668774,3957349,2022-07-30,2022-07-31
"2022-07-31 06:00:00",424668774,3981919,2022-07-30,2022-07-31
"2022-07-31 06:00:00",428355081,3958814,2022-07-30,2022-07-31
"2022-07-31 06:00:00",428355081,3983117,2022-07-30,2022-07-31
"2022-07-31 06:00:00",429287255,3957158,2022-07-30,2022-07-31
"2022-07-31 06:00:00",429287255,3981782,2022-07-30,2022-07-31
"2022-07-31 06:00:00",434098886,3957946,2022-07-30,2022-07-31
"2022-07-31 06:00:00",434098886,3982364,2022-07-30,2022-07-31
"2022-07-31 06:00:00",435196849,3958861,2022-07-30,2022-07-31
"2022-07-31 06:00:00",435196849,3983166,2022-07-30,2022-07-31
"2022-07-31 06:00:00",438597388,3958396,2022-07-30,2022-07-31
"2022-07-31 06:00:00",438597388,3982698,2022-07-30,2022-07-31
"2022-07-31 06:00:00",440966211,3958024,2022-07-30,2022-07-31
"2022-07-31 06:00:00",440966211,3982423,2022-07-30,2022-07-31
"2022-07-31 06:00:00",443031898,3957443,2022-07-30,2022-07-31
"2022-07-31 06:00:00",443031898,3981991,2022-07-30,2022-07-31
"2022-07-31 06:00:00",453685523,3958805,2022-07-30,2022-07-31
"2022-07-31 06:00:00",453685523,3983108,2022-07-30,2022-07-31
"2022-07-31 06:00:00",457396664,3957067,2022-07-30,2022-07-31
"2022-07-31 06:00:00",457396664,3981715,2022-07-30,2022-07-31
"2022-07-31 06:00:00",467137677,3958295,2022-07-30,2022-07-31
"2022-07-31 06:00:00",467137677,3982619,2022-07-30,2022-07-31
"2022-07-31 06:00:00",470400341,3958399,2022-07-30,2022-07-31
"2022-07-31 06:00:00",470400341,3982701,2022-07-30,2022-07-31
"2022-07-31 06:00:00",481392781,3958572,2022-07-30,2022-07-31
"2022-07-31 06:00:00",481392781,3982873,2022-07-30,2022-07-31
"2022-07-31 06:00:00",481451808,3957736,2022-07-30,2022-07-31
"2022-07-31 06:00:00",481451808,3982205,2022-07-30,2022-07-31
"2022-07-31 06:00:00",512600536,3957716,2022-07-30,2022-07-31
"2022-07-31 06:00:00",512600536,3982190,2022-07-30,2022-07-31
"2022-07-31 06:00:00",517500021,3958541,2022-07-30,2022-07-31
"2022-07-31 06:00:00",517500021,3982842,2022-07-30,2022-07-31
"2022-07-31 06:00:00",518854461,3957495,2022-07-30,2022-07-31
"2022-07-31 06:00:00",518854461,3982029,2022-07-30,2022-07-31
"2022-07-31 06:00:00",522750585,3958435,2022-07-30,2022-07-31
"2022-07-31 06:00:00",522750585,3982736,2022-07-30,2022-07-31
"2022-07-31 06:00:00",524580549,3957039,2022-07-30,2022-07-31
"2022-07-31 06:00:00",524580549,3981694,2022-07-30,2022-07-31
"2022-07-31 06:00:00",526461517,3956908,2022-07-30,2022-07-31
"2022-07-31 06:00:00",526461517,3981599,2022-07-30,2022-07-31
"2022-07-31 06:00:00",533425342,3957583,2022-07-30,2022-07-31
"2022-07-31 06:00:00",533425342,3982090,2022-07-30,2022-07-31
"2022-07-31 06:00:00",536181902,3957147,2022-07-30,2022-07-31
"2022-07-31 06:00:00",536181902,3981775,2022-07-30,2022-07-31
"2022-07-31 06:00:00",538886254,3958882,2022-07-30,2022-07-31
"2022-07-31 06:00:00",538886254,3983187,2022-07-30,2022-07-31
"2022-07-31 06:00:00",541690898,3958668,2022-07-30,2022-07-31
"2022-07-31 06:00:00",541690898,3982971,2022-07-30,2022-07-31
"2022-07-31 06:00:00",544789,3958655,2022-07-30,2022-07-31
"2022-07-31 06:00:00",544789,3982958,2022-07-30,2022-07-31
"2022-07-31 06:00:00",544811761,3957682,2022-07-30,2022-07-31
"2022-07-31 06:00:00",544811761,3982165,2022-07-30,2022-07-31
"2022-07-31 06:00:00",556005293,3958671,2022-07-30,2022-07-31
"2022-07-31 06:00:00",556005293,3982974,2022-07-30,2022-07-31
"2022-07-31 06:00:00",560365510,3956945,2022-07-30,2022-07-31
"2022-07-31 06:00:00",560365510,3981625,2022-07-30,2022-07-31
"2022-07-31 06:00:00",565586594,3958570,2022-07-30,2022-07-31
"2022-07-31 06:00:00",565586594,3982871,2022-07-30,2022-07-31
"2022-07-31 06:00:00",579603473,3958354,2022-07-30,2022-07-31
"2022-07-31 06:00:00",579603473,3982656,2022-07-30,2022-07-31
"2022-07-31 06:00:00",580343239,3958683,2022-07-30,2022-07-31
"2022-07-31 06:00:00",580343239,3982986,2022-07-30,2022-07-31
"2022-07-31 06:00:00",580996346,3957561,2022-07-30,2022-07-31
"2022-07-31 06:00:00",580996346,3982073,2022-07-30,2022-07-31
"2022-07-31 06:00:00",595078231,3958678,2022-07-30,2022-07-31
"2022-07-31 06:00:00",595078231,3982981,2022-07-30,2022-07-31
"2022-07-31 06:00:00",595316984,3957351,2022-07-30,2022-07-31
"2022-07-31 06:00:00",595316984,3981921,2022-07-30,2022-07-31
"2022-07-31 06:00:00",615938715,3957991,2022-07-30,2022-07-31
"2022-07-31 06:00:00",615938715,3982398,2022-07-30,2022-07-31
"2022-07-31 06:00:00",617224816,3958782,2022-07-30,2022-07-31
"2022-07-31 06:00:00",617224816,3983086,2022-07-30,2022-07-31
"2022-07-31 06:00:00",619401111,3958348,2022-07-30,2022-07-31
"2022-07-31 06:00:00",619401111,3982650,2022-07-30,2022-07-31
"2022-07-31 06:00:00",627033446,3958360,2022-07-30,2022-07-31
"2022-07-31 06:00:00",627033446,3982662,2022-07-30,2022-07-31
"2022-07-31 06:00:00",630844555,3958795,2022-07-30,2022-07-31
"2022-07-31 06:00:00",630844555,3983099,2022-07-30,2022-07-31
"2022-07-31 06:00:00",631069381,3958988,2022-07-30,2022-07-31
"2022-07-31 06:00:00",631069381,3983293,2022-07-30,2022-07-31
"2022-07-31 06:00:00",632836341,3957522,2022-07-30,2022-07-31
"2022-07-31 06:00:00",632836341,3982046,2022-07-30,2022-07-31
"2022-07-31 06:00:00",636543551,3958951,2022-07-30,2022-07-31
"2022-07-31 06:00:00",636543551,3983256,2022-07-30,2022-07-31
"2022-07-31 06:00:00",645043727,3958919,2022-07-30,2022-07-31
"2022-07-31 06:00:00",645043727,3983224,2022-07-30,2022-07-31
"2022-07-31 06:00:00",648302489,3958342,2022-07-30,2022-07-31
"2022-07-31 06:00:00",648302489,3982644,2022-07-30,2022-07-31
"2022-07-31 06:00:00",660507237,3958423,2022-07-30,2022-07-31
"2022-07-31 06:00:00",660507237,3982724,2022-07-30,2022-07-31
"2022-07-31 06:00:00",660757486,3957747,2022-07-30,2022-07-31
"2022-07-31 06:00:00",660757486,3982214,2022-07-30,2022-07-31
"2022-07-31 06:00:00",664928470,3957484,2022-07-30,2022-07-31
"2022-07-31 06:00:00",664928470,3982021,2022-07-30,2022-07-31
"2022-07-31 06:00:00",689369733,3956793,2022-07-30,2022-07-31
"2022-07-31 06:00:00",689369733,3981516,2022-07-30,2022-07-31
"2022-07-31 06:00:00",689665921,3957767,2022-07-30,2022-07-31
"2022-07-31 06:00:00",689665921,3982229,2022-07-30,2022-07-31
"2022-07-31 06:00:00",695509267,3957140,2022-07-30,2022-07-31
"2022-07-31 06:00:00",695509267,3981769,2022-07-30,2022-07-31
"2022-07-31 06:00:00",698501676,3957398,2022-07-30,2022-07-31
"2022-07-31 06:00:00",698501676,3981956,2022-07-30,2022-07-31
"2022-07-31 06:00:00",700171982,3956940,2022-07-30,2022-07-31
"2022-07-31 06:00:00",700171982,3981621,2022-07-30,2022-07-31
"2022-07-31 06:00:00",704096091,3958330,2022-07-30,2022-07-31
"2022-07-31 06:00:00",704096091,3982638,2022-07-30,2022-07-31
"2022-07-31 06:00:00",717711762,3957796,2022-07-30,2022-07-31
"2022-07-31 06:00:00",717711762,3982250,2022-07-30,2022-07-31
"2022-07-31 06:00:00",724188460,3958911,2022-07-30,2022-07-31
"2022-07-31 06:00:00",724188460,3983216,2022-07-30,2022-07-31
"2022-07-31 06:00:00",727241559,3957292,2022-07-30,2022-07-31
"2022-07-31 06:00:00",727241559,3981882,2022-07-30,2022-07-31
"2022-07-31 06:00:00",730386155,3958384,2022-07-30,2022-07-31
"2022-07-31 06:00:00",730386155,3982686,2022-07-30,2022-07-31
"2022-07-31 06:00:00",731600285,3957020,2022-07-30,2022-07-31
"2022-07-31 06:00:00",731600285,3981679,2022-07-30,2022-07-31
"2022-07-31 06:00:00",739245169,3958379,2022-07-30,2022-07-31
"2022-07-31 06:00:00",739245169,3982681,2022-07-30,2022-07-31
"2022-07-31 06:00:00",745062240,3958920,2022-07-30,2022-07-31
"2022-07-31 06:00:00",745062240,3983225,2022-07-30,2022-07-31
"2022-07-31 06:00:00",753008698,3958896,2022-07-30,2022-07-31
"2022-07-31 06:00:00",753008698,3983201,2022-07-30,2022-07-31
"2022-07-31 06:00:00",754960380,3957418,2022-07-30,2022-07-31
"2022-07-31 06:00:00",754960380,3981972,2022-07-30,2022-07-31
"2022-07-31 06:00:00",760972554,3957046,2022-07-30,2022-07-31
"2022-07-31 06:00:00",760972554,3981700,2022-07-30,2022-07-31
"2022-07-31 06:00:00",763760567,3958591,2022-07-30,2022-07-31
"2022-07-31 06:00:00",763760567,3982893,2022-07-30,2022-07-31
"2022-07-31 06:00:00",768412546,3958030,2022-07-30,2022-07-31
"2022-07-31 06:00:00",768412546,3982428,2022-07-30,2022-07-31
"2022-07-31 06:00:00",768980628,3959002,2022-07-30,2022-07-31
"2022-07-31 06:00:00",768980628,3983307,2022-07-30,2022-07-31
"2022-07-31 06:00:00",797840153,3958432,2022-07-30,2022-07-31
"2022-07-31 06:00:00",797840153,3982733,2022-07-30,2022-07-31
"2022-07-31 06:00:00",798762847,3957641,2022-07-30,2022-07-31
"2022-07-31 06:00:00",798762847,3982134,2022-07-30,2022-07-31
"2022-07-31 06:00:00",800100356,3958922,2022-07-30,2022-07-31
"2022-07-31 06:00:00",800100356,3983227,2022-07-30,2022-07-31
"2022-07-31 06:00:00",806952087,3958503,2022-07-30,2022-07-31
"2022-07-31 06:00:00",806952087,3982803,2022-07-30,2022-07-31
"2022-07-31 06:00:00",813479286,3957578,2022-07-30,2022-07-31
"2022-07-31 06:00:00",813479286,3982086,2022-07-30,2022-07-31
"2022-07-31 06:00:00",820896443,3958529,2022-07-30,2022-07-31
"2022-07-31 06:00:00",820896443,3982830,2022-07-30,2022-07-31
"2022-07-31 06:00:00",831042758,3957102,2022-07-30,2022-07-31
"2022-07-31 06:00:00",831042758,3981741,2022-07-30,2022-07-31
"2022-07-31 06:00:00",840458882,3958712,2022-07-30,2022-07-31
"2022-07-31 06:00:00",840458882,3983015,2022-07-30,2022-07-31
"2022-07-31 06:00:00",841304766,3957807,2022-07-30,2022-07-31
"2022-07-31 06:00:00",841304766,3982259,2022-07-30,2022-07-31
"2022-07-31 06:00:00",845384242,3958092,2022-07-30,2022-07-31
"2022-07-31 06:00:00",845384242,3982476,2022-07-30,2022-07-31
"2022-07-31 06:00:00",845964931,3957471,2022-07-30,2022-07-31
"2022-07-31 06:00:00",845964931,3982012,2022-07-30,2022-07-31
"2022-07-31 06:00:00",852846137,3956891,2022-07-30,2022-07-31
"2022-07-31 06:00:00",852846137,3981587,2022-07-30,2022-07-31
"2022-07-31 06:00:00",855030441,3957078,2022-07-30,2022-07-31
"2022-07-31 06:00:00",855030441,3981723,2022-07-30,2022-07-31
"2022-07-31 06:00:00",857181039,3958304,2022-07-30,2022-07-31
"2022-07-31 06:00:00",857181039,3982624,2022-07-30,2022-07-31
"2022-07-31 06:00:00",859042126,3958383,2022-07-30,2022-07-31
"2022-07-31 06:00:00",859042126,3982685,2022-07-30,2022-07-31
"2022-07-31 06:00:00",861447758,3957990,2022-07-30,2022-07-31
"2022-07-31 06:00:00",861447758,3982397,2022-07-30,2022-07-31
"2022-07-31 06:00:00",862759023,3957507,2022-07-30,2022-07-31
"2022-07-31 06:00:00",862759023,3982037,2022-07-30,2022-07-31
"2022-07-31 06:00:00",869933461,3956811,2022-07-30,2022-07-31
"2022-07-31 06:00:00",869933461,3981529,2022-07-30,2022-07-31
"2022-07-31 06:00:00",877476357,3957803,2022-07-30,2022-07-31
"2022-07-31 06:00:00",877476357,3982255,2022-07-30,2022-07-31
"2022-07-31 06:00:00",886435612,3956931,2022-07-30,2022-07-31
"2022-07-31 06:00:00",886435612,3981615,2022-07-30,2022-07-31
"2022-07-31 06:00:00",896533099,3958526,2022-07-30,2022-07-31
"2022-07-31 06:00:00",896533099,3982827,2022-07-30,2022-07-31
"2022-07-31 06:00:00",898089697,3958993,2022-07-30,2022-07-31
"2022-07-31 06:00:00",898089697,3983298,2022-07-30,2022-07-31
"2022-07-31 06:00:00",898882490,3958653,2022-07-30,2022-07-31
"2022-07-31 06:00:00",898882490,3982956,2022-07-30,2022-07-31
"2022-07-31 06:00:00",905327828,3958620,2022-07-30,2022-07-31
"2022-07-31 06:00:00",905327828,3982922,2022-07-30,2022-07-31
"2022-07-31 06:00:00",916802564,3957050,2022-07-30,2022-07-31
"2022-07-31 06:00:00",916802564,3981702,2022-07-30,2022-07-31
"2022-07-31 06:00:00",919773478,3958420,2022-07-30,2022-07-31
"2022-07-31 06:00:00",919773478,3982721,2022-07-30,2022-07-31
"2022-07-31 06:00:00",941785239,3957828,2022-07-30,2022-07-31
"2022-07-31 06:00:00",941785239,3982275,2022-07-30,2022-07-31
"2022-07-31 06:00:00",948037788,3958895,2022-07-30,2022-07-31
"2022-07-31 06:00:00",948037788,3983200,2022-07-30,2022-07-31
"2022-07-31 06:00:00",956160171,3958769,2022-07-30,2022-07-31
"2022-07-31 06:00:00",956160171,3983072,2022-07-30,2022-07-31
"2022-07-31 06:00:00",957796551,3957597,2022-07-30,2022-07-31
"2022-07-31 06:00:00",957796551,3982101,2022-07-30,2022-07-31
"2022-07-31 06:00:00",959464092,3958159,2022-07-30,2022-07-31
"2022-07-31 06:00:00",959464092,3982528,2022-07-30,2022-07-31
"2022-07-31 06:00:00",960784993,3957658,2022-07-30,2022-07-31
"2022-07-31 06:00:00",960784993,3982146,2022-07-30,2022-07-31
"2022-07-31 06:00:00",980036392,3958757,2022-07-30,2022-07-31
"2022-07-31 06:00:00",980036392,3983060,2022-07-30,2022-07-31
"2022-07-31 06:00:00",986581388,3958220,2022-07-30,2022-07-31
"2022-07-31 06:00:00",986581388,3982579,2022-07-30,2022-07-31
"2022-07-31 06:00:00",987035972,3958236,2022-07-30,2022-07-31
"2022-07-31 06:00:00",987035972,3982588,2022-07-30,2022-07-31
"2022-08-02 03:19:04",186989824,3923981,2022-09-09,2022-09-11
"2022-08-02 03:19:04",186989824,3923982,2022-09-09,2022-09-11
"2022-08-05 00:23:11",2095164972,3930538,2022-08-08,2023-08-07
"2022-08-05 00:23:11",2095164972,3930539,2022-08-08,2023-08-07
"2022-08-05 02:34:02",780832360,3930624,2023-06-16,2024-06-15
"2022-08-05 02:34:02",780832360,3930625,2023-06-16,2024-06-15
"2022-08-09 11:19:03",431818975,3933978,2022-08-21,2022-08-21
"2022-08-09 11:19:03",431818975,3933980,2022-08-21,2022-08-21
"2022-08-16 01:04:05",327705233,3940116,2022-08-15,2023-08-14
"2022-08-16 01:04:05",327705233,3940118,2022-08-15,2023-08-14
"2022-08-20 06:00:00",100028401,3956011,2022-08-20,2022-08-20
"2022-08-20 06:00:00",100028401,3967265,2022-08-20,2022-08-20
"2022-08-20 06:00:00",100511588,3957309,2022-08-20,2022-08-20
"2022-08-20 06:00:00",100511588,3967755,2022-08-20,2022-08-20
"2022-08-20 06:00:00",101989265,3957082,2022-08-20,2022-08-20
"2022-08-20 06:00:00",101989265,3967695,2022-08-20,2022-08-20
"2022-08-20 06:00:00",104071201,3956625,2022-08-20,2022-08-20
"2022-08-20 06:00:00",104071201,3967549,2022-08-20,2022-08-20
"2022-08-20 06:00:00",106390503,3956324,2022-08-20,2022-08-20
"2022-08-20 06:00:00",106390503,3967415,2022-08-20,2022-08-20
"2022-08-20 06:00:00",108327400,3956527,2022-08-20,2022-08-20
"2022-08-20 06:00:00",108327400,3967506,2022-08-20,2022-08-20
"2022-08-20 06:00:00",108377158,3956605,2022-08-20,2022-08-20
"2022-08-20 06:00:00",108377158,3967540,2022-08-20,2022-08-20
"2022-08-20 06:00:00",115969070,3955890,2022-08-20,2022-08-20
"2022-08-20 06:00:00",115969070,3967206,2022-08-20,2022-08-20
"2022-08-20 06:00:00",116704789,3958271,2022-08-20,2022-08-20
"2022-08-20 06:00:00",116704789,3967079,2022-08-20,2022-08-20
"2022-08-20 06:00:00",117016790,3955863,2022-08-20,2022-08-20
"2022-08-20 06:00:00",117016790,3965351,2022-08-20,2022-08-20
"2022-08-20 06:00:00",117033316,3956904,2022-08-20,2022-08-20
"2022-08-20 06:00:00",117033316,3967647,2022-08-20,2022-08-20
"2022-08-20 06:00:00",120619453,3955793,2022-08-20,2022-08-20
